,number,value,datetime_start,datetime_complete,duration,params_Bayes_prior_positive,params_Bayes_var_smoothing,params_GB_ccp_alpha,params_GB_criterion,params_GB_learning_rate,params_GB_loss,params_GB_max_depth,params_GB_max_features,params_GB_min_impurity_decrease,params_GB_min_samples_leaf,params_GB_min_samples_split,params_GB_n_estimators,params_GB_subsample,params_GB_tol,params_GB_validation_fraction,params_Method,params_SVM_C,params_SVM_coef0,params_SVM_decision_function_shape,params_SVM_degree,params_SVM_gamma,params_SVM_kernel,params_SVM_shrinking,params_SVM_tol,params_Tree_ccp_alpha,params_Tree_criterion,params_Tree_max_features,params_Tree_min_impurity_decrease,params_Tree_min_samples_leaf,params_Tree_min_samples_split,params_Tree_min_weight_fraction_leaf,params_Tree_splitter,params_kNN_algorithm,params_kNN_leaf_size,params_kNN_n_neighbors,params_kNN_p,params_kNN_weights,state
1694,1694,0.8624074074074074,2023-03-02 00:31:39.256569,2023-03-02 00:31:39.725594,0 days 00:00:00.469025,0.05982796917178238,0.8211404955477539,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1695,1695,0.8687037037037036,2023-03-02 00:31:39.374571,2023-03-02 00:31:39.845593,0 days 00:00:00.471022,0.1255159326190239,0.0710906575553296,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1696,1696,0.8631481481481481,2023-03-02 00:31:39.435570,2023-03-02 00:31:39.881593,0 days 00:00:00.446023,0.2565116834246984,0.504080929195969,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1697,1697,0.8690740740740741,2023-03-02 00:31:39.466785,2023-03-02 00:31:39.944594,0 days 00:00:00.477809,0.34486690825740957,0.07870624927152374,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1698,1698,0.8646296296296296,2023-03-02 00:31:39.514594,2023-03-02 00:31:39.992781,0 days 00:00:00.478187,0.36229722837088163,0.4248584791151711,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1699,1699,0.8640740740740741,2023-03-02 00:31:39.611593,2023-03-02 00:31:40.055781,0 days 00:00:00.444188,0.2581885681462017,0.4146270039321949,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1700,1700,0.8688888888888888,2023-03-02 00:31:39.648593,2023-03-02 00:31:40.175782,0 days 00:00:00.527189,0.34438683387714725,0.0766767844814002,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1701,1701,0.8688888888888888,2023-03-02 00:31:39.667593,2023-03-02 00:31:40.056782,0 days 00:00:00.389189,0.34538033069107965,0.07297640156617807,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1702,1702,0.8690740740740741,2023-03-02 00:31:39.739593,2023-03-02 00:31:40.300780,0 days 00:00:00.561187,0.47672962742574143,0.026665534218868636,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1703,1703,0.8688888888888889,2023-03-02 00:31:39.847593,2023-03-02 00:31:40.459781,0 days 00:00:00.612188,0.7855504630411856,0.03796288841128639,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1704,1704,0.661111111111111,2023-03-02 00:31:39.894592,2023-03-02 00:31:43.506729,0 days 00:00:03.612137,,,,,,,,,,,,,,,,SVM,61.628338242814685,82.3462478374005,ovo,19.0,scale,poly,True,0.9370813099281388,,,,,,,,,,,,,,COMPLETE
1705,1705,0.8307407407407407,2023-03-02 00:31:39.946593,2023-03-02 00:31:40.397781,0 days 00:00:00.451188,,,,,,,,,,,,,,,,SVM,65.17896111594706,-72.37266000947334,ovo,18.0,scale,poly,True,0.3529678005751956,,,,,,,,,,,,,,COMPLETE
1706,1706,0.6453703703703705,2023-03-02 00:31:39.996782,2023-03-02 00:31:44.571198,0 days 00:00:04.574416,,,,,,,,,,,,,,,,SVM,65.16665893392471,86.04554041770662,ovo,17.0,scale,poly,True,0.9508316861974786,,,,,,,,,,,,,,COMPLETE
1707,1707,0.8690740740740741,2023-03-02 00:31:40.061782,2023-03-02 00:31:40.629937,0 days 00:00:00.568155,0.3967393746973532,0.1024970844945294,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1708,1708,0.6592592592592592,2023-03-02 00:31:40.163781,2023-03-02 00:31:46.121289,0 days 00:00:05.957508,,,,,,,,,,,,,,,,SVM,61.935341497622,86.75520944632305,ovo,17.0,scale,poly,True,0.2496991702359665,,,,,,,,,,,,,,COMPLETE
1709,1709,0.8692592592592593,2023-03-02 00:31:40.186784,2023-03-02 00:31:40.613936,0 days 00:00:00.427152,0.2932821803309765,0.09870735740843126,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1710,1710,0.8668518518518519,2023-03-02 00:31:40.306782,2023-03-02 00:31:40.684937,0 days 00:00:00.378155,0.5597520139373415,0.3026590558485223,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1711,1711,0.8692592592592593,2023-03-02 00:31:40.400783,2023-03-02 00:31:40.720081,0 days 00:00:00.319298,0.6063207482670021,0.09815049541222332,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1712,1712,0.8622222222222222,2023-03-02 00:31:40.462781,2023-03-02 00:31:40.776938,0 days 00:00:00.314157,0.6469746861799666,0.8000984662655015,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1713,1713,0.8694444444444445,2023-03-02 00:31:40.617936,2023-03-02 00:31:40.870765,0 days 00:00:00.252829,0.17245151846130574,0.09198026177546048,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1714,1714,0.8633333333333333,2023-03-02 00:31:40.631936,2023-03-02 00:31:40.856764,0 days 00:00:00.224828,0.16397484893193684,0.4858943831681606,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1715,1715,0.8614814814814815,2023-03-02 00:31:40.686936,2023-03-02 00:31:40.942043,0 days 00:00:00.255107,0.09940039228540572,0.9227213512064645,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1716,1716,0.8677777777777778,2023-03-02 00:31:40.722938,2023-03-02 00:31:40.973043,0 days 00:00:00.250105,0.0995135422106786,0.16265043927173128,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1717,1717,0.8687037037037038,2023-03-02 00:31:40.779938,2023-03-02 00:31:41.007795,0 days 00:00:00.227857,0.04584096344348919,0.04132258783806565,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1718,1718,0.8690740740740741,2023-03-02 00:31:40.858763,2023-03-02 00:31:41.112794,0 days 00:00:00.254031,0.04549295595135126,0.11260763811586409,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1719,1719,0.8624074074074074,2023-03-02 00:31:40.885326,2023-03-02 00:31:41.227965,0 days 00:00:00.342639,0.8908002013342252,0.8212699287399465,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1720,1720,0.8633333333333333,2023-03-02 00:31:40.946044,2023-03-02 00:31:41.270984,0 days 00:00:00.324940,0.0379206061817952,0.692486567801573,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1721,1721,0.8631481481481482,2023-03-02 00:31:40.979043,2023-03-02 00:31:41.291981,0 days 00:00:00.312938,0.5311067832709557,0.7345514235690596,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1722,1722,0.8690740740740741,2023-03-02 00:31:41.009796,2023-03-02 00:31:41.335981,0 days 00:00:00.326185,0.03503285323258732,0.11165612958640057,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1723,1723,0.8666666666666666,2023-03-02 00:31:41.115796,2023-03-02 00:31:41.465980,0 days 00:00:00.350184,0.21053624643572036,0.29912464688735063,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1724,1724,0.8629629629629629,2023-03-02 00:31:41.230622,2023-03-02 00:31:41.509929,0 days 00:00:00.279307,0.8532281620014454,0.612670114244656,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1725,1725,0.8690740740740741,2023-03-02 00:31:41.274982,2023-03-02 00:31:41.560927,0 days 00:00:00.285945,0.3771867935937878,0.0778987365727811,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1726,1726,0.8688888888888888,2023-03-02 00:31:41.303980,2023-03-02 00:31:41.561927,0 days 00:00:00.257947,0.8414081857959863,0.07377688940034773,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1727,1727,0.5,2023-03-02 00:31:41.347982,2023-03-02 00:31:41.494817,0 days 00:00:00.146835,,,,,,,,,,,,,,,,SVM,5.308465355207929,81.62831889784788,ovo,,auto,sigmoid,True,0.934875551606674,,,,,,,,,,,,,,COMPLETE
1728,1728,0.8690740740740741,2023-03-02 00:31:41.468982,2023-03-02 00:31:41.787661,0 days 00:00:00.318679,0.914115815946215,0.018972694305819812,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1729,1729,0.8644444444444445,2023-03-02 00:31:41.498102,2023-03-02 00:31:41.786661,0 days 00:00:00.288559,0.3771414073281701,0.3952615258158221,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1730,1730,0.8635185185185186,2023-03-02 00:31:41.512927,2023-03-02 00:31:41.830179,0 days 00:00:00.317252,0.12799419413208915,0.4751239016051994,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1731,1731,0.8694444444444445,2023-03-02 00:31:41.562929,2023-03-02 00:31:41.953181,0 days 00:00:00.390252,0.1391937787103046,0.09446026775698817,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1732,1732,0.8629629629629629,2023-03-02 00:31:41.574927,2023-03-02 00:31:41.934181,0 days 00:00:00.359254,0.1403958241425648,0.6299220966502086,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1733,1733,0.8681481481481481,2023-03-02 00:31:41.791660,2023-03-02 00:31:42.121629,0 days 00:00:00.329969,0.2966834979854496,0.056048516153635895,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1734,1734,0.8683333333333334,2023-03-02 00:31:41.806660,2023-03-02 00:31:42.140629,0 days 00:00:00.333969,0.4836975760762723,0.04996945932509316,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1735,1735,0.8261111111111112,2023-03-02 00:31:41.842180,2023-03-02 00:31:42.215629,0 days 00:00:00.373449,,,,,,,,,,,,,,,,kNN,,,,,,,,,,,,,,,,,kd_tree,226.0,311.0,814.0,distance,COMPLETE
1736,1736,0.8687037037037038,2023-03-02 00:31:41.941179,2023-03-02 00:31:42.242631,0 days 00:00:00.301452,0.30042328691526926,0.04588220402249417,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1737,1737,0.8357407407407407,2023-03-02 00:31:41.956180,2023-03-02 00:31:42.156630,0 days 00:00:00.200450,,,,,,,,,,,,,,,,kNN,,,,,,,,,,,,,,,,,kd_tree,263.0,306.0,390.0,distance,COMPLETE
1738,1738,0.8625925925925927,2023-03-02 00:31:42.130631,2023-03-02 00:31:42.352630,0 days 00:00:00.221999,0.3299279304075562,0.7849580893598798,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1739,1739,0.8664814814814814,2023-03-02 00:31:42.144629,2023-03-02 00:31:42.368629,0 days 00:00:00.224000,0.08465104123599668,0.26602877804839015,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1740,1740,0.8677777777777778,2023-03-02 00:31:42.166631,2023-03-02 00:31:42.479631,0 days 00:00:00.313000,0.08285663032316315,0.16429584217131485,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1741,1741,0.8690740740740741,2023-03-02 00:31:42.218631,2023-03-02 00:31:42.547848,0 days 00:00:00.329217,0.078032600428259,0.0007543071140545532,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1742,1742,0.8614814814814814,2023-03-02 00:31:42.244629,2023-03-02 00:31:42.585848,0 days 00:00:00.341219,0.8140795565611513,0.8911478877659509,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1743,1743,0.8694444444444445,2023-03-02 00:31:42.355629,2023-03-02 00:31:42.739721,0 days 00:00:00.384092,0.0032893380648575353,0.0895170123368852,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1744,1744,0.8692592592592593,2023-03-02 00:31:42.371629,2023-03-02 00:31:42.747723,0 days 00:00:00.376094,0.0069750805014401965,0.09289369849052166,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1745,1745,0.5,2023-03-02 00:31:42.490631,2023-03-02 00:31:42.725721,0 days 00:00:00.235090,,,,,,,,,,,,,,,,Tree,,,,,,,,,823.8389142859888,gini,0.16988501363526154,739.7259823312645,0.46985322815576136,0.5605829898297244,0.47663620868438267,random,,,,,,COMPLETE
1746,1746,0.864074074074074,2023-03-02 00:31:42.550849,2023-03-02 00:31:42.842732,0 days 00:00:00.291883,0.49447522032981583,0.44329690376211717,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1747,1747,0.5,2023-03-02 00:31:42.596849,2023-03-02 00:31:42.832732,0 days 00:00:00.235883,,,,,,,,,,,,,,,,Tree,,,,,,,,,969.1922091371043,gini,0.181005360125588,503.00638224432834,0.38544109436029883,0.15602575505776695,0.47733863174881785,random,,,,,,COMPLETE
1748,1748,0.8690740740740741,2023-03-02 00:31:42.729721,2023-03-02 00:31:42.971733,0 days 00:00:00.242012,0.7545971593491001,0.117688011828109,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1749,1749,0.8690740740740741,2023-03-02 00:31:42.742724,2023-03-02 00:31:42.969733,0 days 00:00:00.227009,0.2594230475509798,0.11541645448012844,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1750,1750,0.8690740740740741,2023-03-02 00:31:42.764722,2023-03-02 00:31:42.969733,0 days 00:00:00.205011,0.26552476767757843,0.11564585645128822,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1751,1751,0.8690740740740741,2023-03-02 00:31:42.836734,2023-03-02 00:31:43.265731,0 days 00:00:00.428997,0.7046756397895886,0.120760645081291,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1752,1752,0.8633333333333333,2023-03-02 00:31:42.849733,2023-03-02 00:31:43.246728,0 days 00:00:00.396995,0.2546777915364497,0.6977970606839908,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1753,1753,0.7206481481481481,2023-03-02 00:31:42.972734,2023-03-02 00:31:43.324732,0 days 00:00:00.351998,,,,,,,,,,,,,,,,SVM,92.63855467638604,,ovo,,scale,rbf,True,0.24585981464361883,,,,,,,,,,,,,,COMPLETE
1754,1754,0.755,2023-03-02 00:31:43.075731,2023-03-02 00:31:43.293731,0 days 00:00:00.218000,,,,,,,,,,,,,,,,SVM,22.711132739883006,,ovo,,scale,rbf,True,0.5600021180059536,,,,,,,,,,,,,,COMPLETE
1755,1755,0.7527777777777778,2023-03-02 00:31:43.091731,2023-03-02 00:31:43.345731,0 days 00:00:00.254000,,,,,,,,,,,,,,,,SVM,23.967314891662625,,ovo,,scale,rbf,True,0.24131487225755904,,,,,,,,,,,,,,COMPLETE
1756,1756,0.8618518518518519,2023-03-02 00:31:43.253731,2023-03-02 00:31:43.681614,0 days 00:00:00.427883,0.21545885625453828,0.8339316965217414,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1757,1757,0.5,2023-03-02 00:31:43.278729,2023-03-02 00:31:43.587614,0 days 00:00:00.308885,,,,,,,,,,,,,,,,SVM,71.4179752896955,84.50312112568842,ovr,67.0,auto,poly,False,0.5156675868072247,,,,,,,,,,,,,,COMPLETE
1758,1758,0.8607407407407407,2023-03-02 00:31:43.298730,2023-03-02 00:31:43.682616,0 days 00:00:00.383886,0.18666435708106804,0.9784478387994826,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1759,1759,0.8688888888888888,2023-03-02 00:31:43.347729,2023-03-02 00:31:43.741614,0 days 00:00:00.393885,0.568962740773022,0.07435811775942601,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1760,1760,0.862962962962963,2023-03-02 00:31:43.367728,2023-03-02 00:31:43.742614,0 days 00:00:00.374886,0.235801999655052,0.7699069012029189,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1761,1761,0.8601851851851852,2023-03-02 00:31:43.508729,2023-03-02 00:31:43.800617,0 days 00:00:00.291888,0.21736018402969343,0.9853140454395275,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1762,1762,0.8688888888888888,2023-03-02 00:31:43.590614,2023-03-02 00:31:43.857613,0 days 00:00:00.266999,0.1816538971546292,0.0732945771175166,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1763,1763,0.8683333333333333,2023-03-02 00:31:43.684615,2023-03-02 00:31:43.950616,0 days 00:00:00.266001,0.11653752805257594,0.06450879458158773,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1764,1764,0.8601851851851852,2023-03-02 00:31:43.699617,2023-03-02 00:31:43.964614,0 days 00:00:00.264997,0.5661062603489841,0.9987165272985408,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1765,1765,0.8644444444444445,2023-03-02 00:31:43.746615,2023-03-02 00:31:44.105421,0 days 00:00:00.358806,0.6268824628351997,0.3896368029688793,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1766,1766,0.8648148148148149,2023-03-02 00:31:43.759615,2023-03-02 00:31:44.135421,0 days 00:00:00.375806,0.10587689517473584,0.36841559859529927,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1767,1767,0.8633333333333334,2023-03-02 00:31:43.802614,2023-03-02 00:31:44.171422,0 days 00:00:00.368808,0.6322753721270573,0.568979782884139,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1768,1768,0.8631481481481482,2023-03-02 00:31:43.862614,2023-03-02 00:31:44.229421,0 days 00:00:00.366807,0.8018031980063792,0.5787722057228306,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1769,1769,0.8692592592592593,2023-03-02 00:31:43.954615,2023-03-02 00:31:44.314422,0 days 00:00:00.359807,0.4324871314038207,0.09404555200400237,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1770,1770,0.8681481481481481,2023-03-02 00:31:44.063423,2023-03-02 00:31:44.313421,0 days 00:00:00.249998,0.32678890757411433,0.19913577577871272,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1771,1771,0.8631481481481481,2023-03-02 00:31:44.107421,2023-03-02 00:31:44.385937,0 days 00:00:00.278516,0.42987659339755424,0.675007663782871,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1772,1772,0.8638888888888889,2023-03-02 00:31:44.140424,2023-03-02 00:31:44.416936,0 days 00:00:00.276512,0.28283076154467823,0.4528715127981909,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1773,1773,0.866111111111111,2023-03-02 00:31:44.174423,2023-03-02 00:31:44.448504,0 days 00:00:00.274081,0.9576152718364584,0.32940972434819804,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1774,1774,0.8664814814814815,2023-03-02 00:31:44.231422,2023-03-02 00:31:44.512504,0 days 00:00:00.281082,0.3231262025310476,0.3213391456347385,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1775,1775,0.8648148148148148,2023-03-02 00:31:44.316422,2023-03-02 00:31:44.708223,0 days 00:00:00.391801,0.9995019922499954,0.35385974077655963,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1776,1776,0.8688888888888889,2023-03-02 00:31:44.328422,2023-03-02 00:31:44.724237,0 days 00:00:00.395815,0.7698323511763493,0.1404870618674225,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1777,1777,0.8688888888888889,2023-03-02 00:31:44.387936,2023-03-02 00:31:44.780237,0 days 00:00:00.392301,0.6810868840106874,0.13613303507214586,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1778,1778,0.8688888888888889,2023-03-02 00:31:44.420511,2023-03-02 00:31:44.821238,0 days 00:00:00.400727,0.0005225343712662693,0.14082562164412382,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
1779,1779,0.8629629629629629,2023-03-02 00:31:44.451506,2023-03-02 00:31:44.820238,0 days 00:00:00.368732,0.15765437661848586,0.6361976176250594,,,,,,,,,,,,,,Bayes,,,,,,,,,,,,,,,,,,,,,,COMPLETE
